Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
3094.000,679,0.730,0.730091
3110.000,679,0.730,0.730364
3110.000,680,0.731,0.730727
3110.000,680,0.731,0.731091
3110.000,680,0.731,0.731455
3110.000,681,0.732,0.731727
3125.000,681,0.732,0.732091
3125.000,682,0.733,0.732364
3125.000,682,0.733,0.732545
3141.000,682,0.733,0.732727
3141.000,682,0.733,0.732909
3141.000,683,0.734,0.733000
3141.000,682,0.733,0.733091
3157.000,682,0.733,0.733091
3157.000,682,0.733,0.733091
3157.000,682,0.733,0.733182
3172.000,682,0.733,0.733182
3172.000,682,0.733,0.733091
3172.000,682,0.733,0.733091
3188.000,682,0.733,0.733091
3188.000,683,0.734,0.733091
3188.000,682,0.733,0.733182
3203.000,682,0.733,0.733182
3203.000,682,0.733,0.733182
3203.000,682,0.733,0.733182
3219.000,682,0.733,0.733182
3219.000,683,0.734,0.733091
3219.000,682,0.733,0.733091
3235.000,682,0.733,0.733091
3235.000,682,0.733,0.733091
3235.000,682,0.733,0.733182
3250.000,682,0.733,0.733273
3250.000,682,0.733,0.733364
3250.000,682,0.733,0.733545
3266.000,682,0.733,0.733909
3266.000,683,0.734,0.734273
3266.000,683,0.734,0.734636
3282.000,684,0.735,0.735182
3282.000,684,0.735,0.735727
3282.000,685,0.737,0.736273
3297.000,685,0.737,0.736818
3297.000,685,0.737,0.737364
3297.000,687,0.739,0.737909
3313.000,687,0.739,0.738455
3328.000,687,0.739,0.739091
3328.000,687,0.739,0.739636
3328.000,688,0.740,0.740182
3328.000,688,0.740,0.738455
3328.000,689,0.741,0.736636
3328.000,690,0.742,0.734909
3344.000,691,0.743,0.733182
3344.000,691,0.743,0.731636
3344.000,668,0.718,0.730000
3360.000,669,0.719,0.728364
3360.000,670,0.720,0.726727
3360.000,670,0.720,0.724727
3375.000,671,0.722,0.722636
3375.000,671,0.722,0.720545
3375.000,671,0.722,0.720727
3391.000,672,0.723,0.720818
3391.000,670,0.720,0.720727
3391.000,670,0.720,0.720636
3407.000,670,0.720,0.720364
3407.000,670,0.720,0.720000
3407.000,670,0.720,0.719636
3422.000,669,0.719,0.719182
3422.000,669,0.719,0.718909
3422.000,669,0.719,0.718636
3438.000,668,0.718,0.718364
3453.000,668,0.718,0.718091
3453.000,668,0.718,0.717727
3453.000,667,0.717,0.717455
3453.000,667,0.717,0.717182
3453.000,667,0.717,0.716909
3469.000,667,0.717,0.716636
3469.000,666,0.716,0.716364
3469.000,666,0.716,0.716000
3469.000,666,0.716,0.715727
3485.000,666,0.716,0.715455
3485.000,665,0.715,0.715182
3485.000,665,0.715,0.714909
3500.000,664,0.714,0.714636
3500.000,664,0.714,0.714364
3500.000,664,0.714,0.714091
3516.000,664,0.714,0.713818
3516.000,664,0.714,0.713636
3516.000,663,0.713,0.713364
3532.000,663,0.713,0.713182
3532.000,663,0.713,0.712909
3532.000,663,0.713,0.712727
3547.000,663,0.713,0.712455
3547.000,662,0.712,0.712273
3547.000,662,0.712,0.712182
3563.000,661,0.711,0.712091
3578.000,662,0.712,0.712000
3578.000,661,0.711,0.711909
3578.000,662,0.712,0.711818
3578.000,662,0.712,0.711818
3578.000,662,0.712,0.711818
3594.000,662,0.712,0.711909
3594.000,662,0.712,0.711909
3594.000,662,0.712,0.712000
3610.000,662,0.712,0.712000
3610.000,662,0.712,0.712000
3610.000,662,0.712,0.712000
3610.000,662,0.712,0.712000
3625.000,662,0.712,0.712000
3625.000,662,0.712,0.712000
3625.000,662,0.712,0.712000
3641.000,662,0.712,0.712000
3641.000,662,0.712,0.712000
3641.000,662,0.712,0.712000
3657.000,662,0.712,0.712000
3657.000,662,0.712,0.712000
3657.000,662,0.712,0.712000
3672.000,662,0.712,0.712091
3672.000,662,0.712,0.712091
3672.000,662,0.712,0.712182
3688.000,662,0.712,0.712182
3688.000,662,0.712,0.712273
3688.000,663,0.713,0.712273
3703.000,662,0.712,0.712364
3703.000,663,0.713,0.712364
3703.000,662,0.712,0.712364
3719.000,663,0.713,0.712455
3719.000,662,0.712,0.712455
3719.000,663,0.713,0.712455
3735.000,662,0.712,0.712545
3735.000,662,0.712,0.712455
3735.000,663,0.713,0.712545
3750.000,662,0.712,0.712455
3750.000,663,0.713,0.712545
3750.000,663,0.713,0.712455
3766.000,662,0.712,0.712545
3766.000,663,0.713,0.712545
3766.000,662,0.712,0.712455
3782.000,663,0.713,0.712455
3782.000,662,0.712,0.712455
3782.000,663,0.713,0.712455
3782.000,662,0.712,0.712545
3797.000,662,0.712,0.712545
3813.000,662,0.712,0.712636
3813.000,663,0.713,0.712636
3813.000,663,0.713,0.712727
3813.000,663,0.713,0.712727
3813.000,663,0.713,0.712818
3828.000,663,0.713,0.712909
3828.000,663,0.713,0.713000
3828.000,663,0.713,0.713000
3844.000,663,0.713,0.713000
3844.000,663,0.713,0.713000
3844.000,663,0.713,0.713000
3860.000,663,0.713,0.713000
3860.000,663,0.713,0.713000
3860.000,663,0.713,0.713000
3875.000,663,0.713,0.713000
3875.000,663,0.713,0.713000
3875.000,663,0.713,0.713000
3891.000,663,0.713,0.713000
3891.000,663,0.713,0.713000
3891.000,663,0.713,0.713000
3907.000,663,0.713,0.713000
3907.000,663,0.713,0.713000
3907.000,663,0.713,0.713091
3907.000,663,0.713,0.713091
3938.000,663,0.713,0.713091
3938.000,663,0.713,0.713091
3938.000,663,0.713,0.713091
3938.000,664,0.714,0.713091
3938.000,663,0.713,0.713091
3938.000,663,0.713,0.713091
3953.000,663,0.713,0.713091
